65,66,44,45,0,91.106,2670
66,67,44,45,0,67.737,2670
67,68,44,45,0,213.64,2670
68,69,44,45,0,326.56,2670
69,70,44,45,0,300.79,2670
70,71,44,45,0,360.12,2670
71,72,44,45,0,436.64,2670
72,73,44,45,0,482.19,2670
73,74,44,45,0,609.28,2670
74,75,44,45,0,565.83,2670
75,76,44,45,0,327.55,2670
76,77,44,45,0,320.76,2670
77,78,44,45,0,624.33,2670
78,79,44,45,0,1209.2,2670
79,80,44,45,0,1977.4,2670
80,81,44,45,0,2216.1,2670
81,82,44,45,0,1660.7,2670
82,83,44,45,0,1152,2670
83,84,44,45,0,1127.4,2670
84,85,44,45,0,1041,2670
85,86,44,45,0,621.96,2670
86,87,44,45,0,325.46,2670
87,88,44,45,0,424.63,2670
88,89,44,45,0,673.73,2670
89,90,44,45,0,915.8,2670
90,91,44,45,0,1120,2670
91,92,44,45,0,1167.1,2670
92,93,44,45,0,1137.1,2670
93,94,44,45,0,1110.8,2670
94,95,44,45,0,1062.5,2670
95,96,44,45,0,1211.2,2670
96,97,44,45,0,1521.3,2670
97,98,44,45,0,1681.4,2670
98,99,44,45,0,1784.5,2670
99,100,44,45,0,1777.3,2670
100,101,44,45,0,1512.7,2670
101,102,44,45,0,1406.9,2670
102,103,44,45,0,1445.2,2670
103,104,44,45,0,1256.3,2670
104,105,44,45,0,1159.2,2670
105,106,44,45,0,1250.6,2670
106,107,44,45,0,1238.2,2670
107,108,44,45,0,1194.7,2670
108,109,44,45,0,1048.1,2670
109,110,44,45,0,860.24,2670
110,111,44,45,0,946.02,2670
111,112,44,45,0,1045.7,2670
112,113,44,45,0,1061.5,2670
113,114,44,45,0,1222.1,2670
114,115,44,45,0,1242.7,2670
65,66,43,44,0,248.7,2670
66,67,43,44,0,192.35,2670
67,68,43,44,0,336.33,2670
68,69,43,44,0,536.29,2670
69,70,43,44,0,508.73,2670
70,71,43,44,0,363.32,2670
71,72,43,44,0,255.86,2670
72,73,43,44,0,253.85,2670
73,74,43,44,0,428.11,2670
74,75,43,44,0,704.43,2670
75,76,43,44,0,989.03,2670
76,77,43,44,0,1226,2670
77,78,43,44,0,1254.8,2670
78,79,43,44,0,1079.8,2670
79,80,43,44,0,934.94,2670
80,81,43,44,0,952.25,2670
81,82,43,44,0,1186.3,2670
82,83,43,44,0,1711.6,2670
83,84,43,44,0,2470.5,2670
84,85,43,44,0,3111.4,2670
85,86,43,44,0,3156.2,2670
86,87,43,44,0,2591.5,2670
87,88,43,44,0,1939,2670
88,89,43,44,0,1597.7,2670
89,90,43,44,0,1503.5,2670
90,91,43,44,0,1395.9,2670
91,92,43,44,0,1380.7,2670
92,93,43,44,0,1744.9,2670
93,94,43,44,0,1983,2670
94,95,43,44,0,1501.5,2670
95,96,43,44,0,967.72,2670
96,97,43,44,0,1004.9,2670
97,98,43,44,0,1113.6,2670
98,99,43,44,0,1096,2670
99,100,43,44,0,1241.9,2670
100,101,43,44,0,1423,2670
101,102,43,44,0,1535.3,2670
102,103,43,44,0,1614.4,2670
103,104,43,44,0,1646.7,2670
104,105,43,44,0,1728,2670
105,106,43,44,0,1640.3,2670
106,107,43,44,0,1263.6,2670
107,108,43,44,0,1016.4,2670
108,109,43,44,0,943.85,2670
109,110,43,44,0,929.31,2670
110,111,43,44,0,1071.2,2670
111,112,43,44,0,1096.8,2670
112,113,43,44,0,972.78,2670
113,114,43,44,0,996.56,2670
114,115,43,44,0,1050.2,2670
65,66,42,43,0,129.97,2670
66,67,42,43,0,131.87,2670
67,68,42,43,0,144.03,2670
68,69,42,43,0,77.295,2670
69,70,42,43,0,593.63,2670
70,71,42,43,0,1567.7,2670
71,72,42,43,0,2101.1,2670
72,73,42,43,0,2156.6,2670
73,74,42,43,0,2225.1,2670
74,75,42,43,0,2266.9,2670
75,76,42,43,0,2191.8,2670
76,77,42,43,0,2260.6,2670
77,78,42,43,0,2549,2670
78,79,42,43,0,2935.8,2670
79,80,42,43,0,3379.3,2670
80,81,42,43,0,3621.8,2670
81,82,42,43,0,3315.6,2670
82,83,42,43,0,2750,2670
83,84,42,43,0,2550.8,2670
84,85,42,43,0,2669.9,2670
85,86,42,43,0,2712.6,2670
86,87,42,43,0,2549.8,2670
87,88,42,43,0,1924.5,2670
88,89,42,43,0,983.5,2670
89,90,42,43,0,569.1,2670
90,91,42,43,0,642.06,2670
